chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Sri-Lanka_922192,Sri-Lanka,-19.6484375,0.08089485458612976,0.8776699029126214,0.08181735903701692,1030,0.06244653550042772,0.8669833729216152,0.06305061323199171,421,0.05417607223476298,0.8888888888888888,0.05454545454545454,27,0.11504028648164727,0.8908145580589255,0.11668558456299659,577
Sri-Lanka_92824,Sri-Lanka,-19.6484375,0.37189205579138873,0.39857374977432747,0.8474530728187017,55390,0.3463909528864212,0.35935283030854914,0.9056895815542272,47221,0.9561137179133314,0.959291055109388,0.996547756041427,3611,0.23209677419354838,0.3397874852420307,0.422737955346651,4235
Sri-Lanka_956740,Sri-Lanka,-19.6484375,0.7717647058823529,0.9527658499621117,0.8024678225720668,7918,0.0,0.0,0.0,10,0.913752591568763,0.9716343327454439,0.9387957966486794,6804,0.4233576642335766,0.8451730418943534,0.4589515331355094,1098
USA_1010394,USA,-19.6484375,0.01846424384525205,0.8082376772451046,0.018545488349033218,1481,0.00010511931041732366,1.0,0.00010511931041732366,4,0.8028846153846154,0.9408450704225352,0.8455696202531645,355,0.02668318876497315,0.7250280583613917,0.02695597746713958,891
USA_1039203,USA,-19.6484375,0.02776991183855317,0.9130974549968963,0.027843500974806458,1611,0.0019945861233793987,0.9333333333333333,0.001994870333428327,60,0.8841354723707665,0.9860834990059643,0.8953068592057761,503,0.01784160139251523,0.845360824742268,0.017900021829294913,388
USA_1049586,USA,-19.6484375,0.0624237427864798,0.8920829406220546,0.0628987240829346,2122,0.003368137420006736,0.8333333333333334,0.003370407819346141,12,0.8230140186915887,0.9670555936856554,0.8467548076923077,1457,0.01621482055254325,0.6885964912280702,0.01633459917806794,456
USA_1068362,USA,-19.6484375,0.3581447134380643,0.8459046886023989,0.3831415954912556,31182,0.6659898815071229,0.9449796920751865,0.6928564008449046,21174,0.7588652482269503,0.9275019700551616,0.8067169294037012,1269,0.1141610255647301,0.5708617482951023,0.12487794293153955,8065
USA_1082482,USA,-19.6484375,0.05220813597102257,0.6795104261106074,0.05352615604356365,2206,0.016916456447544147,0.5253456221198156,0.017179023508137433,217,0.8558736426456071,0.9203821656050956,0.9243070362473348,942,0.020820850808867586,0.4508108108108108,0.02136270491803279,925
USA_11422,USA,-19.6484375,0.41753936198515007,0.9585785674625208,0.4252112016945395,36020,0.26515151515151514,0.9515442944331423,0.2687806916727615,10814,0.9364426877470355,0.9757423499855854,0.9587633037918336,24281,0.025476131585456346,0.5413929040735874,0.026038045882575998,761
USA_114964,USA,-19.6484375,0.007480725681280375,0.8305084745762712,0.007492163808261767,354,0.0,nan,0.0,0,1.0,1.0,1.0,18,0.009250158987107591,0.7766990291262136,0.009274824647846501,206
USA_115033,USA,-19.6484375,0.0500142005112184,0.7465027554048326,0.050878308101236565,2359,0.000303459437588509,0.6,0.0003035208417644678,5,0.876629889669007,0.9864559819413092,0.8873096446700508,886,0.02882750894126772,0.5430194805194806,0.029544250132485426,1232
USA_170264,USA,-19.6484375,0.44982520831337997,0.8630527162053521,0.4844003816104994,43535,0.7179159225831363,0.9131902876262393,0.7704998704998705,32577,0.7205056179775281,0.9790076335877863,0.7318116975748931,524,0.22304872406306722,0.6859676007005254,0.2484144601236721,9136
USA_179917,USA,-19.6484375,0.013740371864684141,0.9530332681017613,0.013749682373867133,511,0.0,nan,0.0,0,0.6596434359805511,0.9878640776699029,0.6650326797385621,412,0.002371859296482412,0.7564102564102564,0.0023736723527518506,78
USA_181263,USA,-19.6484375,0.01563588243487951,0.8431924882629108,0.015681480834715794,1065,0.00017034531428710486,0.7,0.00017035775127768313,10,0.8023255813953488,0.9857142857142858,0.8117647058823529,140,0.02580190341910469,0.7770700636942676,0.02599431818181818,471
